S 10 46 20
1
0	0,03490659	0,06981317	0,10471976	0,13962634	0,17453293	0,20943951	0,2443461	0,27925268	0,31415927	0,34906585	0,38397244	0,41887902	0,45378561	0,48869219	0,52359878	0,55850536	0,59341195	0,62831853	0,66322512	0,6981317	0,73303829	0,76794487	0,80285146	0,83775804	0,87266463	0,90757121	0,9424778	0,97738438	1,01229097	1,04719755	1,08210414	1,11701072	1,15191731	1,18682389	1,22173048	1,25663706	1,29154365	1,32645023	1,36135682	1,3962634	1,43116999	1,46607657	1,50098316	1,53588974	1,57079633	
05,00	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	2,6516E-034	1,0779E-033	2,0768E-033	3,8594E-033	4,9994E-033	7,1130E-033	1,0317E-032	1,4438E-032	2,0485E-032	2,7748E-032	3,6288E-032	4,7501E-032	5,9316E-032	7,4507E-032	9,1484E-032	1,1265E-031	1,3960E-031	1,7961E-031	2,5207E-031	4,3504E-031	1,2710E-030	7,8125E-030	
10,00	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	9,7604E-036	2,7882E-034	1,5247E-033	6,9163E-033	2,6100E-032	8,6654E-032	2,5548E-031	6,8234E-031	1,6716E-030	3,7931E-030	8,0453E-030	1,6067E-029	3,0400E-029	5,4777E-029	9,4428E-029	1,5633E-028	2,4942E-028	3,8461E-028	5,7472E-028	8,3418E-028	1,1786E-027	1,6239E-027	2,1859E-027	2,8795E-027	3,7178E-027	4,7125E-027	5,8746E-027	7,2157E-027	8,7529E-027	1,0517E-026	1,2569E-026	1,5032E-026	1,8163E-026	2,2524E-026	2,9459E-026	4,2669E-026	7,4875E-026	1,8317E-025	4,2279E-025	
15,00	0,0000E000	0,0000E000	0,0000E000	3,9337E-035	9,9873E-034	1,2696E-032	1,0192E-031	5,9028E-031	2,6810E-030	1,0070E-029	3,2452E-029	9,2187E-029	2,3569E-028	5,5107E-028	1,1928E-027	2,4133E-027	4,6008E-027	8,3250E-027	1,4380E-026	2,3812E-026	3,7942E-026	5,8409E-026	8,7182E-026	1,2644E-025	1,7844E-025	2,4568E-025	3,3094E-025	4,3686E-025	5,6545E-025	7,1831E-025	8,9747E-025	1,1055E-024	1,3448E-024	1,6170E-024	1,9244E-024	2,2718E-024	2,6701E-024	3,1396E-024	3,7182E-024	4,4788E-024	5,5710E-024	7,3293E-024	1,0593E-023	1,7741E-023	3,5099E-023	5,5400E-023	
20,00	0,0000E000	4,0201E-036	1,6679E-033	6,7796E-032	1,0018E-030	8,2395E-030	4,6163E-029	1,9735E-028	6,9044E-028	2,0691E-027	5,4768E-027	1,3077E-026	2,8602E-026	5,8000E-026	1,1020E-025	1,9809E-025	3,3964E-025	5,5869E-025	8,8462E-025	1,3506E-024	1,9929E-024	2,8536E-024	3,9876E-024	5,4616E-024	7,3385E-024	9,6533E-024	1,2409E-023	1,5608E-023	1,9311E-023	2,3647E-023	2,8753E-023	3,4701E-023	4,1458E-023	4,8932E-023	5,7077E-023	6,6017E-023	7,6144E-023	8,8175E-023	1,0331E-022	1,2364E-022	1,5315E-022	2,0011E-022	2,8296E-022	4,4305E-022	7,3769E-022	9,7474E-022	
25,00	0,0000E000	2,3059E-033	4,7405E-031	1,1667E-029	1,1572E-028	6,9337E-028	3,0147E-027	1,0488E-026	3,0911E-026	7,9984E-026	1,8601E-025	3,9517E-025	7,7649E-025	1,4259E-024	2,4709E-024	4,0784E-024	6,4694E-024	9,9349E-024	1,4841E-023	2,1594E-023	3,0570E-023	4,2016E-023	5,6020E-023	7,2648E-023	9,2214E-023	1,1556E-022	1,4404E-022	1,7921E-022	2,2201E-022	2,7210E-022	3,2762E-022	3,8586E-022	4,4471E-022	5,0384E-022	5,6517E-022	6,3268E-022	7,1224E-022	8,1180E-022	9,4265E-022	1,1229E-021	1,3849E-021	1,7909E-021	2,4628E-021	3,6085E-021	5,3033E-021	6,3816E-021	
30,00	0,0000E000	3,1311E-031	2,7607E-029	4,5082E-028	3,5324E-027	1,7910E-026	6,7697E-026	2,0681E-025	5,3739E-025	1,2300E-024	2,5440E-024	4,8499E-024	8,6605E-024	1,4680E-023	2,3871E-023	3,7531E-023	5,7319E-023	8,5173E-023	1,2304E-022	1,7245E-022	2,3400E-022	3,0724E-022	3,9104E-022	4,8480E-022	5,8994E-022	7,1141E-022	8,5854E-022	1,0441E-021	1,2808E-021	1,5762E-021	1,9290E-021	2,3282E-021	2,7577E-021	3,2031E-021	3,6563E-021	4,1182E-021	4,6027E-021	5,1431E-021	5,7976E-021	6,6622E-021	7,8932E-021	9,7517E-021	1,2653E-020	1,7063E-020	2,2509E-020	2,5437E-020	
35,00	0,0000E000	1,3209E-029	8,2590E-028	9,6204E-027	5,5703E-026	2,2115E-025	6,9227E-025	1,8397E-024	4,3319E-024	9,2779E-024	1,8379E-023	3,4043E-023	5,9402E-023	9,8157E-023	1,5422E-022	2,3119E-022	3,3186E-022	4,5795E-022	6,1052E-022	7,9116E-022	1,0040E-021	1,2584E-021	1,5715E-021	1,9692E-021	2,4839E-021	3,1466E-021	3,9761E-021	4,9704E-021	6,1045E-021	7,3383E-021	8,6241E-021	9,9087E-021	1,1136E-020	1,2260E-020	1,3260E-020	1,4156E-020	1,5016E-020	1,5957E-020	1,7141E-020	1,8783E-020	2,1184E-020	2,4771E-020	3,0091E-020	3,7445E-020	4,5430E-020	4,9291E-020	
40,00	0,0000E000	1,6495E-028	9,4820E-027	1,0062E-025	5,4182E-025	1,9703E-024	5,5716E-024	1,3221E-023	2,7579E-023	5,2180E-023	9,1581E-023	1,5169E-022	2,4039E-022	3,6845E-022	5,5068E-022	8,0699E-022	1,1627E-021	1,6477E-021	2,2926E-021	3,1239E-021	4,1562E-021	5,3855E-021	6,7855E-021	8,3068E-021	9,8772E-021	1,1405E-020	1,2786E-020	1,3926E-020	1,4765E-020	1,5318E-020	1,5705E-020	1,6152E-020	1,6945E-020	1,8369E-020	2,0670E-020	2,4021E-020	2,8513E-020	3,4234E-020	4,1464E-020	5,0609E-020	6,2426E-020	7,8084E-020	9,8852E-020	1,2460E-019	1,4980E-019	1,6114E-019	
45,00	0,0000E000	1,9334E-027	5,4725E-026	5,1448E-025	2,5843E-024	9,2033E-024	2,5843E-023	6,1227E-023	1,2757E-022	2,4020E-022	4,1644E-022	6,7382E-022	1,0279E-021	1,4902E-021	2,0669E-021	2,7592E-021	3,5663E-021	4,4916E-021	5,5520E-021	6,7913E-021	8,2933E-021	1,0192E-020	1,2669E-020	1,5941E-020	2,0218E-020	2,5662E-020	3,2364E-020	4,0359E-020	4,9676E-020	6,0360E-020	7,2446E-020	8,5947E-020	1,0085E-019	1,1717E-019	1,3494E-019	1,5436E-019	1,7589E-019	2,0045E-019	2,2963E-019	2,6590E-019	3,1270E-019	3,7406E-019	4,5253E-019	5,4336E-019	6,2480E-019	6,5912E-019	
50,00	0,0000E000	2,1049E-026	4,1858E-025	2,2438E-024	9,0769E-024	2,8036E-023	7,2894E-023	1,6607E-022	3,4124E-022	6,4488E-022	1,1365E-021	1,8869E-021	2,9739E-021	4,4755E-021	6,4604E-021	8,9767E-021	1,2040E-020	1,5623E-020	1,9643E-020	2,3955E-020	2,8354E-020	3,2581E-020	3,6349E-020	3,9389E-020	4,1518E-020	4,2727E-020	4,3275E-020	4,3749E-020	4,5030E-020	4,8096E-020	5,3735E-020	6,2390E-020	7,4063E-020	8,8488E-020	1,0523E-019	1,2458E-019	1,4707E-019	1,7337E-019	2,0449E-019	2,4180E-019	2,8704E-019	3,4198E-019	4,0678E-019	4,7624E-019	5,3466E-019	5,5837E-019	
55,00	0,0000E000	1,5313E-025	2,5853E-024	1,2622E-023	3,9211E-023	9,8655E-023	2,1298E-022	4,1522E-022	7,5320E-022	1,2952E-021	2,1362E-021	3,4038E-021	5,2628E-021	7,9162E-021	1,1601E-020	1,6578E-020	2,3117E-020	3,1471E-020	4,1862E-020	5,4457E-020	6,9349E-020	8,6539E-020	1,0590E-019	1,2714E-019	1,4976E-019	1,7303E-019	1,9595E-019	2,1723E-019	2,3535E-019	2,4862E-019	2,5539E-019	2,5442E-019	2,4532E-019	2,2899E-019	2,0759E-019	1,8275E-019	1,5584E-019	1,3238E-019	1,1123E-019	8,6235E-020	6,1571E-020	4,3456E-020	3,4849E-020	3,3049E-020	3,3378E-020	3,3597E-020	
60,00	0,0000E000	7,1080E-025	1,1460E-023	5,7989E-023	1,6781E-022	3,9492E-022	7,8387E-022	1,3828E-021	2,2377E-021	3,3943E-021	4,9051E-021	6,8403E-021	9,3057E-021	1,2463E-020	1,6555E-020	2,1920E-020	2,9007E-020	3,8371E-020	5,0644E-020	6,6495E-020	8,6579E-020	1,1150E-019	1,4182E-019	1,7812E-019	2,2103E-019	2,7128E-019	3,2959E-019	3,9677E-019	4,7367E-019	5,6119E-019	6,6035E-019	7,7231E-019	8,9845E-019	1,0405E-018	1,2006E-018	1,3820E-018	1,5891E-018	1,8280E-018	2,1076E-018	2,4386E-018	2,8318E-018	3,2905E-018	3,7953E-018	4,2868E-018	4,6605E-018	4,8024E-018	
