S 10 46 20
1
0	0,03490659	0,06981317	0,10471976	0,13962634	0,17453293	0,20943951	0,2443461	0,27925268	0,31415927	0,34906585	0,38397244	0,41887902	0,45378561	0,48869219	0,52359878	0,55850536	0,59341195	0,62831853	0,66322512	0,6981317	0,73303829	0,76794487	0,80285146	0,83775804	0,87266463	0,90757121	0,9424778	0,97738438	1,01229097	1,04719755	1,08210414	1,11701072	1,15191731	1,18682389	1,22173048	1,25663706	1,29154365	1,32645023	1,36135682	1,3962634	1,43116999	1,46607657	1,50098316	1,53588974	1,57079633	
0	0,03490659	0,06981317	0,10471976	0,13962634	0,17453293	0,20943951	0,2443461	0,27925268	0,31415927	0,34906585	0,38397244	0,41887902	0,45378561	0,48869219	0,52359878	0,55850536	0,59341195	0,62831853	0,66322512	0,6981317	0,73303829	0,76794487	0,80285146	0,83775804	0,87266463	0,90757121	0,9424778	0,97738438	1,01229097	1,04719755	1,08210414	1,11701072	1,15191731	1,18682389	1,22173048	1,25663706	1,29154365	1,32645023	1,36135682	1,3962634	1,43116999	1,46607657	1,50098316	1,53588974	1,57079633	
05,00	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	2,9363E-032	1,0593E-031	1,9829E-031	3,6586E-031	6,3348E-031	9,6026E-031	1,4815E-030	2,0844E-030	2,8663E-030	3,8706E-030	5,0520E-030	6,4698E-030	8,0863E-030	9,8143E-030	1,1670E-029	1,3603E-029	1,5503E-029	1,7276E-029	1,8875E-029	2,0254E-029	2,1221E-029	2,1855E-029	2,2100E-029	TRUE
10,00	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	1,6734E-032	2,2597E-031	9,8502E-031	3,8908E-030	1,3202E-029	3,8978E-029	1,0363E-028	2,5102E-028	5,6111E-028	1,1688E-027	2,2875E-027	4,2347E-027	7,4583E-027	1,2558E-026	2,0300E-026	3,1618E-026	4,7598E-026	6,9445E-026	9,8431E-026	1,3582E-025	1,8280E-025	2,4036E-025	3,0921E-025	3,8967E-025	4,8162E-025	5,8441E-025	6,9682E-025	8,1709E-025	9,4291E-025	1,0715E-024	1,1997E-024	1,3241E-024	1,4411E-024	1,5474E-024	1,6394E-024	1,7144E-024	1,7698E-024	1,8039E-024	1,8153E-024	TRUE
15,00	0,0000E000	0,0000E000	0,0000E000	1,0714E-031	1,8595E-030	1,7272E-029	1,0759E-028	5,0301E-028	1,8949E-027	6,0260E-027	1,6722E-026	4,1483E-026	9,3654E-026	1,9510E-025	3,7925E-025	6,9418E-025	1,2052E-024	1,9961E-024	3,1701E-024	4,8496E-024	7,1722E-024	1,0283E-023	1,4332E-023	1,9472E-023	2,5843E-023	3,3546E-023	4,2657E-023	5,3241E-023	6,5321E-023	7,8827E-023	9,3606E-023	1,0951E-022	1,2641E-022	1,4411E-022	1,6226E-022	1,8044E-022	1,9825E-022	2,1538E-022	2,3154E-022	2,4644E-022	2,5975E-022	2,7115E-022	2,8033E-022	2,8705E-022	2,9116E-022	2,9253E-022	TRUE
20,00	0,0000E000	4,9114E-032	8,6329E-030	1,9279E-028	1,8407E-027	1,0800E-026	4,6170E-026	1,5765E-025	4,5421E-025	1,1441E-024	2,5834E-024	5,3286E-024	1,0192E-023	1,8299E-023	3,1117E-023	5,0450E-023	7,8348E-023	1,1704E-022	1,6898E-022	2,3688E-022	3,2364E-022	4,3167E-022	5,6228E-022	7,1592E-022	8,9344E-022	1,0971E-021	1,3293E-021	1,5888E-021	1,8700E-021	2,1650E-021	2,4686E-021	2,7821E-021	3,1093E-021	3,4508E-021	3,8012E-021	4,1496E-021	4,4827E-021	4,7893E-021	5,0626E-021	5,3007E-021	5,5034E-021	5,6712E-021	5,8036E-021	5,8995E-021	5,9578E-021	5,9773E-021	TRUE
25,00	0,0000E000	3,9282E-029	2,5305E-027	3,1678E-026	2,0032E-025	8,6255E-025	2,8812E-024	8,0008E-024	1,9263E-023	4,1375E-023	8,0973E-023	1,4682E-022	2,5007E-022	4,0456E-022	6,2704E-022	9,3636E-022	1,3515E-021	1,8881E-021	2,5567E-021	3,3635E-021	4,3167E-021	5,4344E-021	6,7454E-021	8,2770E-021	1,0032E-020	1,1968E-020	1,4001E-020	1,6040E-020	1,8040E-020	2,0044E-020	2,2159E-020	2,4498E-020	2,7118E-020	2,9985E-020	3,2958E-020	3,5821E-020	3,8363E-020	4,0458E-020	4,2092E-020	4,3323E-020	4,4232E-020	4,4892E-020	4,5362E-020	4,5678E-020	4,5861E-020	4,5921E-020	TRUE
30,00	0,0000E000	4,3397E-027	1,4151E-025	1,2962E-024	6,4819E-024	2,2644E-023	6,2442E-023	1,4577E-022	3,0112E-022	5,6713E-022	9,9447E-022	1,6475E-021	2,6041E-021	3,9509E-021	5,7733E-021	8,1393E-021	1,1085E-020	1,4607E-020	1,8681E-020	2,3295E-020	2,8497E-020	3,4424E-020	4,1289E-020	4,9307E-020	5,8568E-020	6,8898E-020	7,9786E-020	9,0452E-020	1,0009E-019	1,0816E-019	1,1458E-019	1,1974E-019	1,2446E-019	1,2974E-019	1,3649E-019	1,4532E-019	1,5639E-019	1,6926E-019	1,8304E-019	1,9659E-019	2,0893E-019	2,1939E-019	2,2760E-019	2,3346E-019	2,3696E-019	2,3811E-019	TRUE
35,00	0,0000E000	2,1513E-025	3,8533E-024	2,2754E-023	8,5747E-023	2,4957E-022	6,0954E-022	1,3056E-021	2,5201E-021	4,4641E-021	7,3544E-021	1,1385E-020	1,6705E-020	2,3412E-020	3,1573E-020	4,1278E-020	5,2704E-020	6,6175E-020	8,2173E-020	1,0127E-019	1,2399E-019	1,5052E-019	1,8044E-019	2,1260E-019	2,4509E-019	2,7569E-019	3,0233E-019	3,2353E-019	3,3870E-019	3,4847E-019	3,5505E-019	3,6198E-019	3,7321E-019	3,9212E-019	4,2100E-019	4,6023E-019	5,0787E-019	5,6020E-019	6,1333E-019	6,6389E-019	7,0946E-019	7,4846E-019	7,7970E-019	8,0238E-019	8,1607E-019	8,2064E-019	TRUE
40,00	0,0000E000	3,5432E-024	5,4674E-023	2,6914E-022	8,3716E-022	2,0132E-021	4,1181E-021	7,5511E-021	1,2811E-020	2,0521E-020	3,1446E-020	4,6478E-020	6,6575E-020	9,2637E-020	1,2532E-019	1,6480E-019	2,1061E-019	2,6145E-019	3,1534E-019	3,6978E-019	4,2228E-019	4,7079E-019	5,1430E-019	5,5330E-019	5,9028E-019	6,2990E-019	6,7867E-019	7,4369E-019	8,3064E-019	9,4181E-019	1,0752E-018	1,2243E-018	1,3811E-018	1,5399E-018	1,6959E-018	1,8438E-018	1,9777E-018	2,0922E-018	2,1832E-018	2,2493E-018	2,2924E-018	2,3165E-018	2,3271E-018	2,3298E-018	2,3291E-018	2,3284E-018	TRUE
45,00	0,0000E000	2,6639E-023	3,4741E-022	1,6264E-021	4,8451E-021	1,1215E-020	2,1907E-020	3,7940E-020	6,0046E-020	8,8622E-020	1,2379E-019	1,6556E-019	2,1406E-019	2,6989E-019	3,3434E-019	4,0966E-019	4,9901E-019	6,0620E-019	7,3509E-019	8,8862E-019	1,0677E-018	1,2703E-018	1,4909E-018	1,7207E-018	1,9493E-018	2,1654E-018	2,3572E-018	2,5123E-018	2,6181E-018	2,6628E-018	2,6377E-018	2,5402E-018	2,3779E-018	2,1692E-018	1,9370E-018	1,7044E-018	1,4931E-018	1,3198E-018	1,1986E-018	1,1230E-018	1,0904E-018	1,0901E-018	1,1032E-018	1,1166E-018	1,1254E-018	1,1284E-018	TRUE
50,00	0,0000E000	2,5422E-022	1,5298E-021	5,9133E-021	1,6234E-020	3,6421E-020	7,0482E-020	1,2228E-019	1,9492E-019	2,9026E-019	4,0846E-019	5,4771E-019	7,0425E-019	8,7256E-019	1,0459E-018	1,2170E-018	1,3793E-018	1,5279E-018	1,6606E-018	1,7796E-018	1,8918E-018	2,0097E-018	2,1505E-018	2,3345E-018	2,5815E-018	2,9063E-018	3,3136E-018	3,7969E-018	4,3406E-018	4,9274E-018	5,5485E-018	6,1995E-018	6,8754E-018	7,5693E-018	8,2712E-018	8,9665E-018	9,6358E-018	1,0256E-017	1,0802E-017	1,1255E-017	1,1606E-017	1,1858E-017	1,2023E-017	1,2118E-017	1,2162E-017	1,2174E-017	TRUE
55,00	0,0000E000	1,9552E-021	9,4350E-021	2,1646E-020	4,7416E-020	9,1007E-020	1,6066E-019	2,6453E-019	4,1123E-019	6,0881E-019	8,6382E-019	1,1803E-018	1,5589E-018	1,9960E-018	2,4834E-018	3,0082E-018	3,5531E-018	4,0975E-018	4,6179E-018	5,0892E-018	5,4860E-018	5,7837E-018	5,9609E-018	6,0015E-018	5,8978E-018	5,6542E-018	5,2908E-018	4,8476E-018	4,3845E-018	3,9731E-018	3,6772E-018	3,5460E-018	3,5907E-018	3,7822E-018	4,0227E-018	4,2986E-018	4,5680E-018	4,8211E-018	5,0549E-018	5,2667E-018	5,4540E-018	5,6136E-018	5,7422E-018	5,8363E-018	5,8934E-018	5,9125E-018	TRUE
60,00	0,0000E000	1,0713E-020	4,5037E-020	9,8301E-020	1,6962E-019	2,7124E-019	4,0333E-019	5,7260E-019	7,8783E-019	1,0602E-018	1,4030E-018	1,8304E-018	2,3566E-018	2,9940E-018	3,7514E-018	4,6320E-018	5,6323E-018	6,7416E-018	7,9420E-018	9,2105E-018	1,0520E-017	1,1842E-017	1,3145E-017	1,4394E-017	1,5551E-017	1,6574E-017	1,7417E-017	1,8031E-017	1,8360E-017	1,8348E-017	1,7939E-017	1,7093E-017	1,5808E-017	1,4149E-017	1,2272E-017	1,0290E-017	8,2345E-018	6,4493E-018	4,8995E-018	3,3705E-018	2,1333E-018	1,3757E-018	1,0388E-018	9,2226E-019	8,7836E-019	8,6454E-019	TRUE
65,00	0,0000E000	4,0486E-020	1,6319E-019	3,6684E-019	5,9515E-019	8,9515E-019	1,2321E-018	1,5952E-018	1,9751E-018	2,3673E-018	2,7731E-018	3,2005E-018	3,6650E-018	4,1889E-018	4,7998E-018	5,5286E-018	6,4059E-018	7,4576E-018	8,7008E-018	1,0140E-017	1,1768E-017	1,3563E-017	1,5500E-017	1,7555E-017	1,9710E-017	2,1952E-017	2,4271E-017	2,6656E-017	2,9099E-017	3,1591E-017	3,4119E-017	3,6668E-017	3,9213E-017	4,1713E-017	4,4107E-017	4,6299E-017	4,8169E-017	4,9591E-017	5,0490E-017	5,0890E-017	5,0905E-017	5,0656E-017	5,0218E-017	4,9674E-017	4,9200E-017	4,9010E-017	TRUE
70,00	0,0000E000	9,2556E-020	4,3727E-019	9,7200E-019	1,6558E-018	2,4418E-018	3,3454E-018	4,2931E-018	5,2391E-018	6,1398E-018	6,9572E-018	7,6614E-018	8,2336E-018	8,6678E-018	8,9729E-018	9,1735E-018	9,3104E-018	9,4384E-018	9,6237E-018	9,9375E-018	1,0448E-017	1,1208E-017	1,2246E-017	1,3554E-017	1,5091E-017	1,6792E-017	1,8597E-017	2,0471E-017	2,2392E-017	2,4355E-017	2,6351E-017	2,8375E-017	3,0422E-017	3,2489E-017	3,4570E-017	3,6658E-017	3,8745E-017	4,0813E-017	4,2833E-017	4,4758E-017	4,6525E-017	4,8054E-017	4,9269E-017	5,0123E-017	5,0613E-017	5,0770E-017	TRUE
