S 10 46 20
1
0	0,03490659	0,06981317	0,10471976	0,13962634	0,17453293	0,20943951	0,2443461	0,27925268	0,31415927	0,34906585	0,38397244	0,41887902	0,45378561	0,48869219	0,52359878	0,55850536	0,59341195	0,62831853	0,66322512	0,6981317	0,73303829	0,76794487	0,80285146	0,83775804	0,87266463	0,90757121	0,9424778	0,97738438	1,01229097	1,04719755	1,08210414	1,11701072	1,15191731	1,18682389	1,22173048	1,25663706	1,29154365	1,32645023	1,36135682	1,3962634	1,43116999	1,46607657	1,50098316	1,53588974	1,57079633	
05,00	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	3,0361E-032	7,0113E-032	1,0046E-031	1,3323E-031	2,0276E-031	2,5375E-031	3,0541E-031	3,4938E-031	3,9949E-031	4,3062E-031	4,5228E-031	5,2168E-031	TRUE
10,00	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	3,7543E-032	2,2999E-031	7,4076E-031	2,0434E-030	5,3372E-030	1,2545E-029	2,7358E-029	5,5737E-029	1,0713E-028	1,9523E-028	3,3916E-028	5,6434E-028	9,0283E-028	1,3931E-027	2,0796E-027	3,0109E-027	4,2371E-027	5,8070E-027	7,7645E-027	1,0144E-026	1,2967E-026	1,6238E-026	1,9941E-026	2,4038E-026	2,8468E-026	3,3146E-026	3,7968E-026	4,2813E-026	4,7544E-026	5,2023E-026	5,6106E-026	5,9660E-026	6,2562E-026	6,4713E-026	6,6036E-026	6,6482E-026	TRUE
15,00	0,0000E000	0,0000E000	0,0000E000	0,0000E000	2,1299E-034	2,5259E-031	1,7656E-030	9,2271E-030	3,8077E-029	1,3109E-028	3,9028E-028	1,0301E-027	2,4581E-027	5,3841E-027	1,0953E-026	2,0892E-026	3,7659E-026	6,4571E-026	1,0587E-025	1,6675E-025	2,5332E-025	3,7240E-025	5,3123E-025	7,3726E-025	9,9784E-025	1,3193E-024	1,7067E-024	2,1640E-024	2,6934E-024	3,2936E-024	3,9600E-024	4,6875E-024	5,4694E-024	6,2934E-024	7,1432E-024	8,0021E-024	8,8548E-024	9,6855E-024	1,0476E-023	1,1207E-023	1,1859E-023	1,2416E-023	1,2864E-023	1,3192E-023	1,3392E-023	1,3460E-023	TRUE
20,00	0,0000E000	0,0000E000	8,6618E-032	2,7383E-030	3,0824E-029	2,0757E-028	9,9429E-028	3,7284E-027	1,1614E-026	3,1291E-026	7,5051E-026	1,6362E-025	3,2917E-025	6,1806E-025	1,0930E-024	1,8349E-024	2,9445E-024	4,5407E-024	6,7551E-024	9,7227E-024	1,3582E-023	1,8481E-023	2,4569E-023	3,1961E-023	4,0707E-023	5,0813E-023	6,2312E-023	7,5269E-023	8,9687E-023	1,0539E-022	1,2206E-022	1,3935E-022	1,5706E-022	1,7515E-022	1,9358E-022	2,1214E-022	2,3043E-022	2,4790E-022	2,6403E-022	2,7842E-022	2,9083E-022	3,0111E-022	3,0920E-022	3,1503E-022	3,1856E-022	3,1974E-022	TRUE
25,00	0,0000E000	4,4006E-031	3,5823E-029	5,5697E-028	4,1960E-027	2,0618E-026	7,5993E-026	2,2767E-025	5,8374E-025	1,3270E-024	2,7420E-024	5,2420E-024	9,3863E-024	1,5876E-023	2,5525E-023	3,9228E-023	5,7954E-023	8,2793E-023	1,1499E-022	1,5582E-022	2,0630E-022	2,6682E-022	3,3709E-022	4,1674E-022	5,0615E-022	6,0686E-022	7,2050E-022	8,4693E-022	9,8311E-022	1,1234E-021	1,2621E-021	1,3964E-021	1,5281E-021	1,6611E-021	1,7982E-021	1,9402E-021	2,0852E-021	2,2285E-021	2,3639E-021	2,4857E-021	2,5899E-021	2,6744E-021	2,7392E-021	2,7846E-021	2,8115E-021	2,8204E-021	TRUE
30,00	0,0000E000	5,5607E-029	2,7382E-027	2,9441E-026	1,6207E-025	6,1339E-025	1,8280E-024	4,6142E-024	1,0295E-023	2,0844E-023	3,8956E-023	6,7983E-023	1,1173E-022	1,7418E-022	2,5933E-022	3,7133E-022	5,1495E-022	6,9609E-022	9,2154E-022	1,1976E-021	1,5273E-021	1,9079E-021	2,3295E-021	2,7790E-021	3,2465E-021	3,7334E-021	4,2553E-021	4,8364E-021	5,4976E-021	6,2435E-021	7,0531E-021	7,8766E-021	8,6463E-021	9,3046E-021	9,8288E-021	1,0229E-020	1,0532E-020	1,0770E-020	1,0969E-020	1,1149E-020	1,1321E-020	1,1487E-020	1,1638E-020	1,1760E-020	1,1841E-020	1,1869E-020	TRUE
35,00	0,0000E000	3,0568E-027	7,2228E-026	5,5317E-025	2,5157E-024	8,3095E-024	2,2036E-023	4,9771E-023	9,9483E-023	1,8076E-022	3,0460E-022	4,8355E-022	7,3234E-022	1,0687E-021	1,5135E-021	2,0896E-021	2,8182E-021	3,7125E-021	4,7707E-021	5,9722E-021	7,2789E-021	8,6471E-021	1,0046E-020	1,1477E-020	1,2982E-020	1,4647E-020	1,6576E-020	1,8858E-020	2,1521E-020	2,4496E-020	2,7604E-020	3,0583E-020	3,3180E-020	3,5227E-020	3,6642E-020	3,7432E-020	3,7690E-020	3,7553E-020	3,7161E-020	3,6642E-020	3,6102E-020	3,5620E-020	3,5241E-020	3,4980E-020	3,4831E-020	3,4783E-020	TRUE
40,00	0,0000E000	7,6931E-026	1,2563E-024	6,8196E-024	2,3531E-023	6,3423E-023	1,4568E-022	2,9818E-022	5,5786E-022	9,6917E-022	1,5800E-021	2,4356E-021	3,5703E-021	5,0017E-021	6,7267E-021	8,7255E-021	1,0973E-020	1,3455E-020	1,6193E-020	1,9252E-020	2,2752E-020	2,6848E-020	3,1695E-020	3,7384E-020	4,3876E-020	5,0950E-020	5,8212E-020	6,5154E-020	7,1271E-020	7,6139E-020	7,9428E-020	8,0970E-020	8,0848E-020	7,9423E-020	7,7228E-020	7,4798E-020	7,2647E-020	7,1235E-020	7,0894E-020	7,1688E-020	7,3443E-020	7,5767E-020	7,8173E-020	8,0228E-020	8,1601E-020	8,2082E-020	TRUE
45,00	0,0000E000	7,5732E-025	1,1593E-023	5,5839E-023	1,7139E-022	4,0514E-022	8,1147E-022	1,4516E-021	2,3956E-021	3,7274E-021	5,5504E-021	7,9918E-021	1,1201E-020	1,5340E-020	2,0561E-020	2,6970E-020	3,4590E-020	4,3316E-020	5,2896E-020	6,2936E-020	7,2941E-020	8,2384E-020	9,0792E-020	9,7824E-020	1,0336E-019	1,0759E-019	1,1110E-019	1,1486E-019	1,2012E-019	1,2812E-019	1,3979E-019	1,5560E-019	1,7522E-019	1,9754E-019	2,2140E-019	2,4589E-019	2,7036E-019	2,9415E-019	3,1651E-019	3,3671E-019	3,5414E-019	3,6842E-019	3,7939E-019	3,8707E-019	3,9160E-019	3,9309E-019	TRUE
