S 10 46 20
1
0	0,03490659	0,06981317	0,10471976	0,13962634	0,17453293	0,20943951	0,2443461	0,27925268	0,31415927	0,34906585	0,38397244	0,41887902	0,45378561	0,48869219	0,52359878	0,55850536	0,59341195	0,62831853	0,66322512	0,6981317	0,73303829	0,76794487	0,80285146	0,83775804	0,87266463	0,90757121	0,9424778	0,97738438	1,01229097	1,04719755	1,08210414	1,11701072	1,15191731	1,18682389	1,22173048	1,25663706	1,29154365	1,32645023	1,36135682	1,3962634	1,43116999	1,46607657	1,50098316	1,53588974	1,57079633	
05,00	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	FALSE
10,00	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	5,1581E-032	2,5977E-031	7,0081E-031	1,5996E-030	3,4048E-030	6,8494E-030	1,2770E-029	2,2833E-029	3,8987E-029	6,3971E-029	1,0088E-028	1,5360E-028	2,2628E-028	3,2325E-028	4,4866E-028	6,0580E-028	7,9747E-028	1,0247E-027	1,2876E-027	1,5841E-027	1,9111E-027	2,2627E-027	2,6320E-027	3,0096E-027	3,3847E-027	3,7452E-027	4,0786E-027	4,3721E-027	4,6142E-027	4,7948E-027	4,9064E-027	4,9441E-027	TRUE
15,00	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	1,0418E-031	6,9688E-031	2,8522E-030	1,0158E-029	3,1290E-029	8,5613E-029	2,1206E-028	4,8214E-028	1,0173E-027	2,0109E-027	3,7516E-027	6,6474E-027	1,1246E-026	1,8247E-026	2,8507E-026	4,3022E-026	6,2908E-026	8,9344E-026	1,2352E-025	1,6658E-025	2,1947E-025	2,8296E-025	3,5749E-025	4,4307E-025	5,3930E-025	6,4531E-025	7,5970E-025	8,8057E-025	1,0056E-024	1,1321E-024	1,2572E-024	1,3776E-024	1,4901E-024	1,5915E-024	1,6791E-024	1,7501E-024	1,8024E-024	1,8345E-024	1,8453E-024	TRUE
20,00	0,0000E000	0,0000E000	0,0000E000	0,0000E000	3,3061E-031	3,2941E-030	2,0836E-029	9,8226E-029	3,7241E-028	1,1917E-027	3,3261E-027	8,2941E-027	1,8815E-026	3,9373E-026	7,6857E-026	1,4123E-025	2,4607E-025	4,0894E-025	6,5154E-025	9,9966E-025	1,4825E-024	2,1311E-024	2,9775E-024	4,0544E-024	5,3922E-024	7,0139E-024	8,9353E-024	1,1171E-023	1,3729E-023	1,6593E-023	1,9730E-023	2,3111E-023	2,6713E-023	3,0489E-023	3,4360E-023	3,8238E-023	4,2042E-023	4,5710E-023	4,9179E-023	5,2381E-023	5,5241E-023	5,7687E-023	5,9656E-023	6,1097E-023	6,1975E-023	6,2270E-023	TRUE
25,00	0,0000E000	0,0000E000	2,5831E-031	7,5522E-030	8,1937E-029	5,3592E-028	2,5092E-027	9,2396E-027	2,8351E-026	7,5391E-026	1,7870E-025	3,8547E-025	7,6837E-025	1,4314E-024	2,5140E-024	4,1934E-024	6,6871E-024	1,0252E-023	1,5177E-023	2,1758E-023	3,0285E-023	4,1041E-023	5,4316E-023	7,0391E-023	8,9457E-023	1,1154E-022	1,3650E-022	1,6426E-022	1,9484E-022	2,2831E-022	2,6442E-022	3,0240E-022	3,4111E-022	3,7963E-022	4,1761E-022	4,5518E-022	4,9236E-022	5,2880E-022	5,6362E-022	5,9574E-022	6,2409E-022	6,4788E-022	6,6663E-022	6,8010E-022	6,8820E-022	6,9090E-022	TRUE
30,00	0,0000E000	3,9857E-031	3,5072E-029	5,8053E-028	4,5663E-027	2,3135E-026	8,7342E-026	2,6719E-025	6,9851E-025	1,6173E-024	3,3991E-024	6,5956E-024	1,1958E-023	2,0435E-023	3,3154E-023	5,1408E-023	7,6671E-023	1,1061E-022	1,5500E-022	2,1151E-022	2,8133E-022	3,6511E-022	4,6321E-022	5,7634E-022	7,0578E-022	8,5283E-022	1,0174E-021	1,1974E-021	1,3881E-021	1,5844E-021	1,7828E-021	1,9830E-021	2,1865E-021	2,3955E-021	2,6107E-021	2,8302E-021	3,0481E-021	3,2562E-021	3,4463E-021	3,6124E-021	3,7515E-021	3,8631E-021	3,9480E-021	4,0074E-021	4,0426E-021	4,0542E-021	TRUE
35,00	0,0000E000	2,6499E-029	1,5280E-027	1,7757E-026	1,0475E-025	4,2395E-025	1,3452E-024	3,5880E-024	8,3785E-024	1,7583E-023	3,3772E-023	6,0209E-023	1,0080E-022	1,6010E-022	2,4339E-022	3,5684E-022	5,0729E-022	7,0149E-022	9,4476E-022	1,2396E-021	1,5853E-021	1,9799E-021	2,4231E-021	2,9198E-021	3,4792E-021	4,1094E-021	4,8110E-021	5,5713E-021	6,3631E-021	7,1501E-021	7,9027E-021	8,6122E-021	9,2868E-021	9,9401E-021	1,0587E-020	1,1244E-020	1,1918E-020	1,2606E-020	1,3289E-020	1,3941E-020	1,4531E-020	1,5036E-020	1,5439E-020	1,5731E-020	1,5907E-020	1,5966E-020	TRUE
40,00	0,0000E000	8,2660E-028	2,7742E-026	2,5756E-025	1,2983E-024	4,5652E-024	1,2670E-023	2,9783E-023	6,1981E-023	1,1763E-022	2,0778E-022	3,4645E-022	5,5037E-022	8,3791E-022	1,2268E-021	1,7315E-021	2,3604E-021	3,1164E-021	3,9997E-021	5,0145E-021	6,1758E-021	7,5107E-021	9,0519E-021	1,0822E-020	1,2816E-020	1,4985E-020	1,7233E-020	1,9438E-020	2,1493E-020	2,3357E-020	2,5059E-020	2,6672E-020	2,8283E-020	2,9982E-020	3,1856E-020	3,3960E-020	3,6283E-020	3,8733E-020	4,1160E-020	4,3406E-020	4,5356E-020	4,6949E-020	4,8171E-020	4,9031E-020	4,9541E-020	4,9710E-020	TRUE
45,00	0,0000E000	1,7183E-026	3,4361E-025	2,2834E-024	9,4811E-024	2,9607E-023	7,5845E-023	1,6757E-022	3,2981E-022	5,9153E-022	9,8333E-022	1,5357E-021	2,2787E-021	3,2447E-021	4,4721E-021	6,0094E-021	7,9157E-021	1,0254E-020	1,3075E-020	1,6394E-020	2,0171E-020	2,4294E-020	2,8594E-020	3,2882E-020	3,7005E-020	4,0913E-020	4,4680E-020	4,8500E-020	5,2645E-020	5,7404E-020	6,3025E-020	6,9648E-020	7,7202E-020	8,5319E-020	9,3388E-020	1,0079E-019	1,0714E-019	1,1233E-019	1,1640E-019	1,1949E-019	1,2176E-019	1,2338E-019	1,2446E-019	1,2514E-019	1,2551E-019	1,2562E-019	TRUE
