S 10 46 20
1
0	0,03490659	0,06981317	0,10471976	0,13962634	0,17453293	0,20943951	0,2443461	0,27925268	0,31415927	0,34906585	0,38397244	0,41887902	0,45378561	0,48869219	0,52359878	0,55850536	0,59341195	0,62831853	0,66322512	0,6981317	0,73303829	0,76794487	0,80285146	0,83775804	0,87266463	0,90757121	0,9424778	0,97738438	1,01229097	1,04719755	1,08210414	1,11701072	1,15191731	1,18682389	1,22173048	1,25663706	1,29154365	1,32645023	1,36135682	1,3962634	1,43116999	1,46607657	1,50098316	1,53588974	1,57079633	
05,00	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	-2,1264E-032	-7,9107E-032	-1,3923E-031	-2,3583E-031	-2,7761E-031	-3,5662E-031	-4,6747E-031	-5,8968E-031	-7,5533E-031	-9,1903E-031	-1,0744E-030	-1,2503E-030	-1,3772E-030	-1,5101E-030	-1,5973E-030	-1,6632E-030	-1,6988E-030	-1,7317E-030	-1,8106E-030	-2,0720E-030	-3,0176E-030	-5,3136E-032	
10,00	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	-5,3383E-033	-1,1958E-031	-5,1497E-031	-1,8848E-030	-5,8526E-030	-1,6245E-029	-4,0578E-029	-9,2853E-029	-1,9675E-028	-3,8929E-028	-7,2505E-028	-1,2791E-027	-2,1491E-027	-3,4540E-027	-5,3312E-027	-7,9283E-027	-1,1392E-026	-1,5857E-026	-2,1424E-026	-2,8149E-026	-3,6027E-026	-4,4975E-026	-5,4833E-026	-6,5357E-026	-7,6229E-026	-8,7076E-026	-9,7493E-026	-1,0707E-025	-1,1545E-025	-1,2236E-025	-1,2769E-025	-1,3155E-025	-1,3442E-025	-1,3735E-025	-1,4238E-025	-1,5357E-025	-1,7875E-025	-2,1802E-025	-1,4411E-027	
15,00	0,0000E000	0,0000E000	0,0000E000	-8,0811E-032	-1,1531E-030	-9,3705E-030	-5,2156E-029	-2,2143E-028	-7,6789E-028	-2,2714E-027	-5,9059E-027	-1,3804E-026	-2,9504E-026	-5,8443E-026	-1,0838E-025	-1,8964E-025	-3,1526E-025	-5,0090E-025	-7,6431E-025	-1,1238E-024	-1,5972E-024	-2,2014E-024	-2,9515E-024	-3,8552E-024	-4,9110E-024	-6,1136E-024	-7,4548E-024	-8,9142E-024	-1,0453E-023	-1,2027E-023	-1,3598E-023	-1,5131E-023	-1,6587E-023	-1,7912E-023	-1,9059E-023	-2,0001E-023	-2,0736E-023	-2,1290E-023	-2,1720E-023	-2,2126E-023	-2,2676E-023	-2,3647E-023	-2,5450E-023	-2,8274E-023	-2,7892E-023	-1,2604E-025	
20,00	0,0000E000	-5,5656E-032	-5,7872E-030	-1,0458E-028	-8,6871E-028	-4,5672E-027	-1,7738E-026	-5,5585E-026	-1,4848E-025	-3,5041E-025	-7,4836E-025	-1,4701E-024	-2,6880E-024	-4,6177E-024	-7,5167E-024	-1,1686E-023	-1,7471E-023	-2,5235E-023	-3,5296E-023	-4,7848E-023	-6,2967E-023	-8,0729E-023	-1,0134E-022	-1,2502E-022	-1,5162E-022	-1,8030E-022	-2,0976E-022	-2,3900E-022	-2,6796E-022	-2,9726E-022	-3,2711E-022	-3,5660E-022	-3,8382E-022	-4,0673E-022	-4,2407E-022	-4,3595E-022	-4,4356E-022	-4,4859E-022	-4,5288E-022	-4,5850E-022	-4,6810E-022	-4,8494E-022	-5,1075E-022	-5,3061E-022	-4,4059E-022	-1,6666E-024	
25,00	0,0000E000	-2,5617E-029	-1,3179E-027	-1,4411E-026	-8,0340E-026	-3,0770E-025	-9,2750E-025	-2,3654E-024	-5,3229E-024	-1,0846E-023	-2,0350E-023	-3,5567E-023	-5,8419E-023	-9,0876E-023	-1,3490E-022	-1,9259E-022	-2,6640E-022	-3,5927E-022	-4,7410E-022	-6,1254E-022	-7,7331E-022	-9,5137E-022	-1,1391E-021	-1,3304E-021	-1,5245E-021	-1,7278E-021	-1,9505E-021	-2,1989E-021	-2,4681E-021	-2,7387E-021	-2,9817E-021	-3,1700E-021	-3,2902E-021	-3,3469E-021	-3,3568E-021	-3,3416E-021	-3,3206E-021	-3,3078E-021	-3,3119E-021	-3,3393E-021	-3,3961E-021	-3,4836E-021	-3,5697E-021	-3,4714E-021	-2,5446E-021	-8,7657E-024	
30,00	0,0000E000	-2,8974E-027	-6,3957E-026	-4,6448E-025	-2,0464E-024	-6,6317E-024	-1,7375E-023	-3,8899E-023	-7,7150E-023	-1,3903E-022	-2,3197E-022	-3,6382E-022	-5,4316E-022	-7,8008E-022	-1,0869E-021	-1,4783E-021	-1,9688E-021	-2,5687E-021	-3,2774E-021	-4,0775E-021	-4,9332E-021	-5,7971E-021	-6,6259E-021	-7,3982E-021	-8,1280E-021	-8,8670E-021	-9,6945E-021	-1,0689E-020	-1,1886E-020	-1,3249E-020	-1,4664E-020	-1,5975E-020	-1,7035E-020	-1,7753E-020	-1,8099E-020	-1,8100E-020	-1,7825E-020	-1,7374E-020	-1,6858E-020	-1,6372E-020	-1,5975E-020	-1,5638E-020	-1,5106E-020	-1,3509E-020	-8,8836E-021	-2,8732E-023	
35,00	0,0000E000	-1,0501E-025	-1,6411E-024	-8,4921E-024	-2,7639E-023	-7,0153E-023	-1,5227E-022	-2,9670E-022	-5,3351E-022	-8,9994E-022	-1,4384E-021	-2,1919E-021	-3,1968E-021	-4,4740E-021	-6,0201E-021	-7,8028E-021	-9,7628E-021	-1,1826E-020	-1,3926E-020	-1,6024E-020	-1,8143E-020	-2,0370E-020	-2,2866E-020	-2,5827E-020	-2,9423E-020	-3,3709E-020	-3,8553E-020	-4,3635E-020	-4,8519E-020	-5,2776E-020	-5,6063E-020	-5,8121E-020	-5,8790E-020	-5,8053E-020	-5,6063E-020	-5,3131E-020	-4,9660E-020	-4,6044E-020	-4,2588E-020	-3,9460E-020	-3,6673E-020	-3,3998E-020	-3,0762E-020	-2,5397E-020	-1,5364E-020	-4,7713E-023	
40,00	0,0000E000	-1,1493E-024	-1,6526E-023	-7,7876E-023	-2,3556E-022	-5,4726E-022	-1,0723E-021	-1,8645E-021	-2,9690E-021	-4,4232E-021	-6,2641E-021	-8,5383E-021	-1,1315E-020	-1,4699E-020	-1,8829E-020	-2,3874E-020	-3,0002E-020	-3,7333E-020	-4,5883E-020	-5,5498E-020	-6,5826E-020	-7,6323E-020	-8,6319E-020	-9,5102E-020	-1,0199E-019	-1,0638E-019	-1,0788E-019	-1,0635E-019	-1,0211E-019	-9,5951E-020	-8,9094E-020	-8,2940E-020	-7,8651E-020	-7,6834E-020	-7,7539E-020	-8,0261E-020	-8,4138E-020	-8,8267E-020	-9,2129E-020	-9,5132E-020	-9,6731E-020	-9,5957E-020	-9,0513E-020	-7,5718E-020	-4,5397E-020	-1,3978E-022	
45,00	0,0000E000	-1,1925E-023	-8,4790E-023	-3,5449E-022	-1,0008E-021	-2,2772E-021	-4,4308E-021	-7,6910E-021	-1,2229E-020	-1,8123E-020	-2,5338E-020	-3,3715E-020	-4,2979E-020	-5,2768E-020	-6,2685E-020	-7,2365E-020	-8,1556E-020	-9,0207E-020	-9,8542E-020	-1,0711E-019	-1,1678E-019	-1,2864E-019	-1,4379E-019	-1,6309E-019	-1,8678E-019	-2,1436E-019	-2,4466E-019	-2,7626E-019	-3,0792E-019	-3,3868E-019	-3,6757E-019	-3,9363E-019	-4,1591E-019	-4,3355E-019	-4,4596E-019	-4,5290E-019	-4,5459E-019	-4,5170E-019	-4,4509E-019	-4,3521E-019	-4,2111E-019	-3,9879E-019	-3,5890E-019	-2,8561E-019	-1,6364E-019	-4,9398E-022	
