S 10 46 20
1
0	0,03490659	0,06981317	0,10471976	0,13962634	0,17453293	0,20943951	0,2443461	0,27925268	0,31415927	0,34906585	0,38397244	0,41887902	0,45378561	0,48869219	0,52359878	0,55850536	0,59341195	0,62831853	0,66322512	0,6981317	0,73303829	0,76794487	0,80285146	0,83775804	0,87266463	0,90757121	0,9424778	0,97738438	1,01229097	1,04719755	1,08210414	1,11701072	1,15191731	1,18682389	1,22173048	1,25663706	1,29154365	1,32645023	1,36135682	1,3962634	1,43116999	1,46607657	1,50098316	1,53588974	1,57079633	
05,00	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	8,9082E-034	2,3022E-033	3,7248E-033	5,4669E-033	5,9497E-033	6,4868E-033	7,1960E-033	9,2885E-033	1,3492E-032	2,1967E-032	7,0110E-032	5,2166E-031	
10,00	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	1,1888E-034	8,6813E-034	3,3350E-033	1,0768E-032	3,1477E-032	8,4142E-032	2,0760E-031	4,7441E-031	1,0147E-030	2,0446E-030	3,9042E-030	7,0980E-030	1,2342E-029	2,0600E-029	3,3118E-029	5,1425E-029	7,7329E-029	1,1286E-028	1,6021E-028	2,2162E-028	2,9927E-028	3,9518E-028	5,1112E-028	6,4864E-028	8,0922E-028	9,9469E-028	1,2081E-027	1,4557E-027	1,7501E-027	2,1189E-027	2,6241E-027	3,4165E-027	4,9240E-027	8,6896E-027	2,2742E-026	6,4646E-026	
15,00	0,0000E000	0,0000E000	0,0000E000	0,0000E000	1,6147E-037	2,8879E-034	2,9124E-033	2,0756E-032	1,1141E-031	4,8529E-031	1,7829E-030	5,6908E-030	1,6146E-029	4,1452E-029	9,7625E-029	2,1328E-028	4,3623E-028	8,4163E-028	1,5411E-027	2,6926E-027	4,5101E-027	7,2693E-027	1,1311E-026	1,7044E-026	2,4940E-026	3,5506E-026	4,9284E-026	6,6842E-026	8,8729E-026	1,1542E-025	1,4735E-025	1,8499E-025	2,2873E-025	2,7892E-025	3,3604E-025	4,0102E-025	4,7561E-025	5,6307E-025	6,6960E-025	8,0764E-025	1,0036E-024	1,3185E-024	1,9130E-024	3,2886E-024	7,1726E-024	1,3054E-023	
20,00	0,0000E000	0,0000E000	2,1159E-035	1,4992E-033	3,0004E-032	3,1559E-031	2,1783E-030	1,1125E-029	4,5298E-029	1,5457E-028	4,5797E-028	1,2086E-027	2,8945E-027	6,3782E-027	1,3077E-026	2,5184E-026	4,5933E-026	7,9855E-026	1,3293E-025	2,1266E-025	3,2823E-025	4,9089E-025	7,1378E-025	1,0107E-024	1,3948E-024	1,8798E-024	2,4819E-024	3,2190E-024	4,1056E-024	5,1489E-024	6,3510E-024	7,7182E-024	9,2681E-024	1,1028E-023	1,3033E-023	1,5326E-023	1,7972E-023	2,1101E-023	2,4958E-023	3,0034E-023	3,7329E-023	4,9023E-023	7,0363E-023	1,1505E-022	2,1241E-022	3,0961E-022	
25,00	0,0000E000	3,3485E-035	1,0885E-032	3,8047E-031	5,0952E-030	3,9140E-029	2,0792E-028	8,4875E-028	2,8456E-027	8,1962E-027	2,0933E-026	4,8477E-026	1,0341E-025	2,0546E-025	3,8336E-025	6,7650E-025	1,1371E-024	1,8335E-024	2,8543E-024	4,3078E-024	6,3131E-024	8,9840E-024	1,2423E-023	1,6741E-023	2,2100E-023	2,8726E-023	3,6853E-023	4,6611E-023	5,7957E-023	7,0717E-023	8,4761E-023	1,0022E-022	1,1751E-022	1,3723E-022	1,6006E-022	1,8673E-022	2,1826E-022	2,5629E-022	3,0388E-022	3,6696E-022	4,5730E-022	5,9931E-022	8,4590E-022	1,3090E-021	2,1171E-021	2,7287E-021	
30,00	0,0000E000	5,0671E-033	9,9644E-031	2,4105E-029	2,3601E-028	1,3965E-027	5,9984E-027	2,0630E-026	6,0196E-026	1,5449E-025	3,5706E-025	7,5527E-025	1,4796E-024	2,7109E-024	4,6862E-024	7,7098E-024	1,2176E-023	1,8600E-023	2,7642E-023	4,0071E-023	5,6650E-023	7,7954E-023	1,0424E-022	1,3553E-022	1,7204E-022	2,1468E-022	2,6541E-022	3,2686E-022	4,0149E-022	4,9042E-022	5,9252E-022	7,0447E-022	8,2223E-022	9,4356E-022	1,0698E-021	1,2060E-021	1,3611E-021	1,5481E-021	1,7873E-021	2,1121E-021	2,5819E-021	3,3098E-021	4,5134E-021	6,5574E-021	9,5553E-021	1,1446E-020	
35,00	0,0000E000	3,2517E-031	3,0661E-029	5,2773E-028	4,2669E-027	2,2040E-026	8,4281E-026	2,5952E-025	6,7875E-025	1,5637E-024	3,2588E-024	6,2706E-024	1,1322E-023	1,9426E-023	3,1973E-023	5,0794E-023	7,8126E-023	1,1642E-022	1,6796E-022	2,3434E-022	3,1625E-022	4,1365E-022	5,2687E-022	6,5816E-022	8,1314E-022	1,0015E-021	1,2359E-021	1,5283E-021	1,8855E-021	2,3044E-021	2,7706E-021	3,2627E-021	3,7614E-021	4,2564E-021	4,7491E-021	5,2556E-021	5,8086E-021	6,4593E-021	7,2838E-021	8,4002E-021	1,0003E-020	1,2427E-020	1,6227E-020	2,2079E-020	2,9475E-020	3,3538E-020	
40,00	0,0000E000	9,3346E-030	6,0935E-028	7,4408E-027	4,5640E-026	1,9226E-025	6,3641E-025	1,7752E-024	4,3454E-024	9,5746E-024	1,9318E-023	3,6123E-023	6,3181E-023	1,0412E-022	1,6273E-022	2,4272E-022	3,4774E-022	4,8199E-022	6,5136E-022	8,6508E-022	1,1372E-021	1,4873E-021	1,9386E-021	2,5126E-021	3,2218E-021	4,0616E-021	5,0062E-021	6,0124E-021	7,0288E-021	8,0044E-021	8,8971E-021	9,6881E-021	1,0394E-020	1,1071E-020	1,1804E-020	1,2698E-020	1,3877E-020	1,5492E-020	1,7737E-020	2,0883E-020	2,5366E-020	3,1900E-020	4,1539E-020	5,5158E-020	7,0610E-020	7,8381E-020	
45,00	0,0000E000	1,0305E-028	6,3121E-027	6,8434E-026	3,7379E-025	1,3822E-024	3,9920E-024	9,7335E-024	2,1013E-023	4,1447E-023	7,6336E-023	1,3328E-022	2,2290E-022	3,5936E-022	5,6053E-022	8,4710E-022	1,2405E-021	1,7591E-021	2,4139E-021	3,2042E-021	4,1154E-021	5,1199E-021	6,1818E-021	7,2661E-021	8,3522E-021	9,4540E-021	1,0639E-020	1,2039E-020	1,3842E-020	1,6260E-020	1,9493E-020	2,3689E-020	2,8913E-020	3,5175E-020	4,2527E-020	5,1108E-020	6,1214E-020	7,3348E-020	8,8359E-020	1,0765E-019	1,3349E-019	1,6923E-019	2,1889E-019	2,8339E-019	3,4927E-019	3,7978E-019	
