S 10 46 20
1
0	0,03490659	0,06981317	0,10471976	0,13962634	0,17453293	0,20943951	0,2443461	0,27925268	0,31415927	0,34906585	0,38397244	0,41887902	0,45378561	0,48869219	0,52359878	0,55850536	0,59341195	0,62831853	0,66322512	0,6981317	0,73303829	0,76794487	0,80285146	0,83775804	0,87266463	0,90757121	0,9424778	0,97738438	1,01229097	1,04719755	1,08210414	1,11701072	1,15191731	1,18682389	1,22173048	1,25663706	1,29154365	1,32645023	1,36135682	1,3962634	1,43116999	1,46607657	1,50098316	1,53588974	1,57079633	
05,00	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	-1,5555E-032	-6,5443E-032	-1,3347E-031	-2,3097E-031	-3,0509E-031	-4,6218E-031	-6,3164E-031	-9,3696E-031	-1,2503E-030	-1,6371E-030	-2,1003E-030	-2,5806E-030	-3,1089E-030	-3,6393E-030	-4,1438E-030	-4,5645E-030	-4,9655E-030	-5,2439E-030	-5,3961E-030	-5,5101E-030	-5,6377E-030	-5,9050E-030	-6,8399E-030	-9,8730E-030	-1,5343E-031	
10,00	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	0,0000E000	-3,2214E-033	-1,2473E-031	-5,7412E-031	-2,2759E-030	-7,6345E-030	-2,2511E-029	-5,9218E-029	-1,4130E-028	-3,1002E-028	-6,3205E-028	-1,2079E-027	-2,1792E-027	-3,7344E-027	-6,1089E-027	-9,5803E-027	-1,4457E-026	-2,1057E-026	-2,9682E-026	-4,0591E-026	-5,3957E-026	-6,9839E-026	-8,8164E-026	-1,0868E-025	-1,3098E-025	-1,5449E-025	-1,7850E-025	-2,0217E-025	-2,2465E-025	-2,4512E-025	-2,6287E-025	-2,7736E-025	-2,8847E-025	-2,9657E-025	-3,0282E-025	-3,0961E-025	-3,2152E-025	-3,4725E-025	-4,0220E-025	-4,7380E-025	-2,8803E-027	
15,00	0,0000E000	0,0000E000	-9,2248E-033	-4,7338E-031	-5,8294E-030	-4,1916E-029	-2,1130E-028	-8,2567E-028	-2,6629E-027	-7,3938E-027	-1,8199E-026	-4,0536E-026	-8,2964E-026	-1,5792E-025	-2,8244E-025	-4,7856E-025	-7,7304E-025	-1,1958E-024	-1,7786E-024	-2,5549E-024	-3,5586E-024	-4,8168E-024	-6,3422E-024	-8,1380E-024	-1,0209E-023	-1,2553E-023	-1,5132E-023	-1,7870E-023	-2,0694E-023	-2,3563E-023	-2,6441E-023	-2,9247E-023	-3,1858E-023	-3,4161E-023	-3,6098E-023	-3,7666E-023	-3,8901E-023	-3,9863E-023	-4,0649E-023	-4,1431E-023	-4,2503E-023	-4,4343E-023	-4,7580E-023	-5,2104E-023	-4,9131E-023	-2,1029E-025	
20,00	0,0000E000	-4,2568E-031	-3,2244E-029	-4,7064E-028	-3,3850E-027	-1,6090E-026	-5,7824E-026	-1,6958E-025	-4,2623E-025	-9,5002E-025	-1,9250E-024	-3,6115E-024	-6,3556E-024	-1,0584E-023	-1,6776E-023	-2,5415E-023	-3,6954E-023	-5,1837E-023	-7,0572E-023	-9,3750E-023	-1,2187E-022	-1,5497E-022	-1,9231E-022	-2,3266E-022	-2,7505E-022	-3,1969E-022	-3,6773E-022	-4,1987E-022	-4,7476E-022	-5,2859E-022	-5,7648E-022	-6,1505E-022	-6,4416E-022	-6,6649E-022	-6,8546E-022	-7,0354E-022	-7,2171E-022	-7,4003E-022	-7,5876E-022	-7,7938E-022	-8,0521E-022	-8,4071E-022	-8,8578E-022	-9,0663E-022	-7,2300E-022	-2,6409E-024	
25,00	0,0000E000	-1,4466E-028	-5,3828E-027	-5,2010E-026	-2,6720E-025	-9,5055E-025	-2,6625E-024	-6,3130E-024	-1,3255E-023	-2,5384E-023	-4,5235E-023	-7,6008E-023	-1,2143E-022	-1,8535E-022	-2,7112E-022	-3,8086E-022	-5,1516E-022	-6,7362E-022	-8,5634E-022	-1,0658E-021	-1,3075E-021	-1,5888E-021	-1,9137E-021	-2,2773E-021	-2,6607E-021	-3,0330E-021	-3,3621E-021	-3,6285E-021	-3,8339E-021	-4,0014E-021	-4,1686E-021	-4,3734E-021	-4,6371E-021	-4,9551E-021	-5,3003E-021	-5,6355E-021	-5,9284E-021	-6,1648E-021	-6,3525E-021	-6,5162E-021	-6,6866E-021	-6,8761E-021	-7,0061E-021	-6,6773E-021	-4,7116E-021	-1,5816E-023	
30,00	0,0000E000	-1,4921E-026	-2,6513E-025	-1,5509E-024	-5,7923E-024	-1,6737E-023	-4,0654E-023	-8,6731E-023	-1,6690E-022	-2,9491E-022	-4,8466E-022	-7,4811E-022	-1,0935E-021	-1,5247E-021	-2,0425E-021	-2,6485E-021	-3,3496E-021	-4,1632E-021	-5,1176E-021	-6,2479E-021	-7,5829E-021	-9,1254E-021	-1,0831E-020	-1,2600E-020	-1,4287E-020	-1,5740E-020	-1,6836E-020	-1,7509E-020	-1,7764E-020	-1,7699E-020	-1,7499E-020	-1,7394E-020	-1,7585E-020	-1,8181E-020	-1,9170E-020	-2,0451E-020	-2,1877E-020	-2,3310E-020	-2,4669E-020	-2,5921E-020	-2,7046E-020	-2,7908E-020	-2,7926E-020	-2,5336E-020	-1,6574E-020	-5,3220E-023	
35,00	0,0000E000	-3,4767E-025	-5,3455E-024	-2,5762E-023	-7,9100E-023	-1,8703E-022	-3,7469E-022	-6,7046E-022	-1,1070E-021	-1,7233E-021	-2,5681E-021	-3,7007E-021	-5,1906E-021	-7,1116E-021	-9,5284E-021	-1,2479E-020	-1,5952E-020	-1,9865E-020	-2,4060E-020	-2,8305E-020	-3,2333E-020	-3,5879E-020	-3,8731E-020	-4,0774E-020	-4,2047E-020	-4,2784E-020	-4,3423E-020	-4,4549E-020	-4,6747E-020	-5,0391E-020	-5,5491E-020	-6,1694E-020	-6,8438E-020	-7,5178E-020	-8,1595E-020	-8,7528E-020	-9,2884E-020	-9,7636E-020	-1,0181E-019	-1,0542E-019	-1,0824E-019	-1,0930E-019	-1,0576E-019	-9,1173E-020	-5,6167E-020	-1,7496E-022	
40,00	0,0000E000	-3,6480E-024	-3,8072E-023	-1,7313E-022	-5,0389E-022	-1,1608E-021	-2,2652E-021	-3,9235E-021	-6,2070E-021	-9,1391E-021	-1,2691E-020	-1,6786E-020	-2,1319E-020	-2,6182E-020	-3,1303E-020	-3,6684E-020	-4,2437E-020	-4,8809E-020	-5,6174E-020	-6,4993E-020	-7,5718E-020	-8,8661E-020	-1,0385E-019	-1,2093E-019	-1,3920E-019	-1,5774E-019	-1,7565E-019	-1,9202E-019	-2,0597E-019	-2,1658E-019	-2,2297E-019	-2,2444E-019	-2,2059E-019	-2,1149E-019	-1,9781E-019	-1,8081E-019	-1,6211E-019	-1,4329E-019	-1,2539E-019	-1,0891E-019	-9,4104E-020	-8,0415E-020	-6,6252E-020	-4,9216E-020	-2,7002E-020	-8,0331E-023	
45,00	0,0000E000	-5,0220E-023	-2,6432E-022	-7,2682E-022	-1,7968E-021	-3,7634E-021	-7,0433E-021	-1,2034E-020	-1,9112E-020	-2,8580E-020	-4,0607E-020	-5,5192E-020	-7,2116E-020	-9,0932E-020	-1,1096E-019	-1,3132E-019	-1,5098E-019	-1,6883E-019	-1,8378E-019	-1,9489E-019	-2,0150E-019	-2,0341E-019	-2,0103E-019	-1,9552E-019	-1,8879E-019	-1,8341E-019	-1,8211E-019	-1,8710E-019	-1,9924E-019	-2,1769E-019	-2,4039E-019	-2,6507E-019	-2,8986E-019	-3,1413E-019	-3,3744E-019	-3,5932E-019	-3,7925E-019	-3,9657E-019	-4,1039E-019	-4,1919E-019	-4,2012E-019	-4,0757E-019	-3,7126E-019	-2,9590E-019	-1,6881E-019	-5,0820E-022	
50,00	0,0000E000	-4,3357E-022	-1,8676E-021	-3,9436E-021	-7,3176E-021	-1,2163E-020	-1,8882E-020	-2,7985E-020	-4,0106E-020	-5,5971E-020	-7,6360E-020	-1,0203E-019	-1,3366E-019	-1,7168E-019	-2,1625E-019	-2,6709E-019	-3,2347E-019	-3,8420E-019	-4,4767E-019	-5,1190E-019	-5,7466E-019	-6,3343E-019	-6,8546E-019	-7,2782E-019	-7,5751E-019	-7,7166E-019	-7,6774E-019	-7,4392E-019	-6,9955E-019	-6,3567E-019	-5,5563E-019	-4,6535E-019	-3,7269E-019	-2,8558E-019	-2,1154E-019	-1,5327E-019	-1,0923E-019	-8,4238E-020	-7,1575E-020	-5,9706E-020	-4,8531E-020	-3,8617E-020	-2,9590E-020	-2,0463E-020	-1,0562E-020	-3,0633E-023	
55,00	0,0000E000	-2,2409E-021	-9,0541E-021	-2,0407E-020	-3,2989E-020	-4,9718E-020	-6,8613E-020	-8,9137E-020	-1,1086E-019	-1,3365E-019	-1,5770E-019	-1,8367E-019	-2,1262E-019	-2,4603E-019	-2,8569E-019	-3,3353E-019	-3,9136E-019	-4,6056E-019	-5,4182E-019	-6,3494E-019	-7,3878E-019	-8,5155E-019	-9,7123E-019	-1,0960E-018	-1,2241E-018	-1,3540E-018	-1,4837E-018	-1,6113E-018	-1,7346E-018	-1,8511E-018	-1,9585E-018	-2,0541E-018	-2,1351E-018	-2,1989E-018	-2,2429E-018	-2,2649E-018	-2,2632E-018	-2,2365E-018	-2,1834E-018	-2,1007E-018	-1,9798E-018	-1,8014E-018	-1,5336E-018	-1,1419E-018	-6,1647E-019	-1,8156E-021	
